zpid,regression_oof_log,regression_oof_price
1001926,13.559806483112995,774370.09
1007957,13.086631134010457,482448.31
1013375,13.77486034606987,960163.93
1004266,13.669227460235346,863912.1
1016431,13.497279867381968,727433.96
1001053,12.31505459015247,223027.44
1015567,11.938233020517321,153005.09
1013687,13.694208440570693,885765.31
1003084,12.633197627081254,306567.85
1001215,13.540190793476315,759328.28
1001694,13.376430366167,644628.08
1007207,13.196386851582348,538415.04
1000438,12.771956397006045,352199.68
1004694,12.741468352909052,341623.81
1015909,13.365593430570044,637680.0
1010565,14.077092108408353,1298981.87
1014453,12.157113394605638,190442.99
1015732,11.691146927915522,119508.0
1011430,13.441465681908525,687945.04
1007752,13.100160424140014,489019.86
1013868,13.287532663966903,589795.4
1003315,12.451756561659508,255698.08
1007264,12.983735013726747,435274.75
1013272,11.361031758801092,85906.96
1004270,13.198291916016178,539441.74
1008977,11.83820750493038,138441.11
1003770,12.44554258790706,254114.1
1014374,11.723030071589926,123379.71
1002936,13.67616724082329,869928.32
1007931,13.983547876032507,1182979.76
1003904,13.877308698940457,1063746.6
1017003,13.007319889423393,445662.69
1001725,13.484814349558455,718422.39
1008718,12.141966295623536,187580.05
1003808,13.217471719832256,549888.0
1001151,11.620290643559716,111333.07
1007013,12.090918547580047,178244.76
1012817,12.419301102343466,247532.47
1012986,12.420455234821,247818.33
1012216,13.355808997704866,631471.07
1000762,13.964405301496557,1160549.83
1000813,13.004524995752503,444418.85
1002699,12.66601335258666,316795.01
1002468,13.56746529882159,780323.63
1011933,12.490373364490997,265765.5
1009106,12.544891514790617,280656.83
1000395,12.769600081466894,351370.76
1004255,13.018972177867386,450886.07
1015782,12.122933720971412,184043.66
1012749,13.449062196896865,693190.93
1007604,12.953538035305877,422327.21
1006005,12.710024551124944,331048.95
1015197,13.467442628602432,706049.91
1013670,13.413150138061383,668738.68
1002322,13.446579867345754,691472.33
1013093,13.184757392855918,532189.82
1005308,12.727574178508448,336910.03
1001557,13.549665559553882,766556.94
1002180,12.279996325484133,215343.93
1017529,13.55374191232336,769688.07
1010814,12.685329895362417,322973.9
1010953,12.155971007534523,190225.55
1002118,12.987867445376917,437077.22
1000356,12.688447124155777,323982.26
1014780,13.461029579384421,701536.46
1009636,13.376882328747463,644919.5
1015488,13.657457564443996,853803.53
1017201,12.975510525810606,431709.51
1012415,13.096321892052575,487146.33
1009003,13.551979131887004,768332.48
1015632,12.518071129859594,273229.52
1003381,14.030343921045988,1239654.31
1017410,12.528940414583165,276215.54
1014791,12.643543351938735,309755.99
1007332,12.981207838926512,434176.12
1002975,13.875496485290807,1061820.6
1011320,13.259234111910894,573338.96
1001379,12.591808930004019,294138.35
1012563,13.404797756793895,663176.37
1003668,13.356424669873793,631859.97
1001806,13.237089717253346,560782.23
1000105,12.919692590882462,408272.51
1007723,13.225496302957014,554318.38
1013097,12.915756050808016,406668.48
1007162,12.911951474094503,405124.22
1003364,13.300991533902401,597787.05
1015015,12.971420892182248,429947.58
1007237,12.970464486034288,429536.57
1009374,13.471191117628143,708701.5
1000803,12.446845805102246,254445.48
1015644,13.627159156046636,828322.58
1001827,12.776683587836983,353868.54
1012388,13.259755154978238,573637.77
1012617,13.585702590665564,794685.19
1013631,13.000066153605195,442441.66
1013757,13.643912617620103,842316.77
1017372,13.11693227857275,497290.81
1016861,12.528195969115712,276009.99
1017032,13.323715050395291,611526.41
1007912,13.209420630426255,545478.57
1013831,13.790761696790925,975553.88
1007910,13.999536702594765,1202046.25
1006213,12.816752837858399,368335.73
1009314,11.657689698130799,115575.7
1004059,12.844476671700717,378690.31
1014004,12.704586808671598,329253.67
1004179,12.286185456206356,216680.86
1015450,12.438297609236193,252279.69
1011339,12.408800933432689,244946.93
1010841,13.384550338728939,649883.76
1012909,13.229104945045238,556322.34
1011799,13.325157462849182,612409.12
1000045,12.452395990372613,255861.63
1006836,13.731024613187904,918983.57
1011494,12.875872325212397,390768.18
1008948,13.296079958965823,594858.16
1009624,13.693660367264226,885279.98
1016198,12.77591033144658,353595.01
1015403,13.925199597337825,1115930.01
1004822,13.671262174978411,865671.7
1015807,13.159029144162984,518672.12
1002570,12.736166308010695,339817.29
1007144,12.862745874725956,385672.28
1002915,13.525857639220103,748522.32
1005921,13.246757053118575,566229.8
1000989,13.297864427879505,595920.62
1016378,14.20759780667297,1480065.84
1013015,13.268529183683476,578693.04
1016248,12.29377508480761,218331.65
1007234,12.863755172240886,386061.74
1006934,12.60676618894228,298570.94
1016663,13.289903960737432,591195.64
1001264,12.938233715753912,415912.97
1005243,13.275718566883778,582868.48
1008199,13.485581047519883,718973.41
1005104,11.923187176336153,150720.22
1006744,13.478553990346434,713938.85
1011007,14.0158359941431,1221799.31
1004103,13.543042200667628,761496.52
1008423,13.365492283147153,637615.5
1007414,12.972264779906018,430310.56
1003511,13.963134206828428,1159075.59
1006834,12.202638776098416,199313.4
1015677,13.133618750900423,505658.48
1003101,13.15985100948001,519098.58
1015973,12.80796630818255,365113.51
1015950,12.674007949500776,319337.82
1017302,12.298558544875423,219378.53
1015965,13.007122835546353,445574.88
1016814,13.505733587597787,733609.55
1002669,13.438509338590864,685914.24
1006050,12.235031873740065,205875.52
1002591,11.985467093211385,160405.6
1005338,13.095666097377396,486826.97
1006784,13.634100488306357,834092.25
1011817,12.607013919548814,298644.91
1010475,13.634647811727778,834548.9
1007904,13.89735933396444,1085290.68
1000767,12.906997183801117,403122.07
1007366,13.07167402074846,475285.96
1002952,13.588420985815343,796848.4
1010875,13.05845578001375,469044.84
1012682,11.819151039792613,135827.87
1001081,13.006094199786409,445116.78
1007783,13.856365990423546,1041700.5
1007258,11.335903137542848,83775.11
1003486,13.7612739592199,947206.97
1000667,13.301952101836395,598361.54
1011405,13.330025493355414,615397.62
1008393,12.39394154261559,241334.06
1010090,12.888218407918338,395622.55
1004277,11.98573371807218,160448.37
1008950,11.635735370837105,113065.95
1003660,13.055477439286568,467649.94
1006813,12.422334437852031,248284.47
1005352,13.58902758040831,797331.91
1017486,12.940752461047477,416961.87
1015958,12.411077067888385,245505.1
1014017,13.406853860075934,664541.33
1017096,13.03435313608205,457874.75
1008303,13.776547179805107,961784.93
1003884,13.05426159356072,467081.69
1003840,13.61036360416807,814526.61
1000584,13.369807210777507,640372.71
1013572,12.431098848311013,250470.11
1015906,13.457460897413323,699037.36
1013795,14.28525740444342,1599588.2
1015971,12.425773640089906,249139.84
1007745,12.930522277982663,412718.01
1015372,13.07155439625027,475229.1
1015856,13.959319232572838,1154662.17
1015049,12.900418145957445,400478.62
1009528,13.337661893588749,620115.04
1009278,13.119507017474737,498572.86
1001826,12.587473753080216,292865.97
1013810,12.462988273059736,258586.21
1008329,13.478271242380202,713737.01
1006678,14.067173870922785,1286161.93
1013019,12.963131395273944,426398.25
1015036,13.479112116182598,714337.43
1004388,12.836644696359174,375736.0
1013923,12.610025176251842,299545.57
1004279,12.932349747128209,413472.93
1001105,13.705127256231828,895489.83
1014751,13.451142540417656,694634.51
1005986,13.423032831004056,675380.39
1009132,13.55476575757251,770476.52
1012122,12.598194567341642,296022.63
1001261,12.610120837780368,299574.23
1011683,12.731352362967979,338185.35
1010066,12.45037182011081,255344.25
1017038,13.646069353941758,844135.38
1007694,12.788461355137933,358060.97
1003280,12.962230777419549,426014.4
1006162,12.390890459641078,240598.85
1005874,13.03935356536192,460170.06
1011521,12.591856545801477,294152.36
1010722,12.028526864640632,167463.53
1003319,13.762027689925166,947921.18
1003645,13.104999583444433,491392.04
1005080,12.795651672003073,360644.83
1001741,12.951692284640945,421548.41
1009562,13.588051406213083,796553.96
1007091,12.450286737581878,255322.52
1014174,13.951728572006457,1145930.7
1005531,13.448674831686596,692922.46
1000022,13.409811308981107,666509.59
1006833,12.3355436471241,227644.22
1014473,13.281967239665255,586522.05
1010694,13.654289034676344,851102.51
1012780,13.579721352507017,789946.17
1006527,13.408272752169523,665484.92
1013600,12.184636678274256,195757.43
1011487,13.248672210169742,567315.26
1002438,13.723855227439477,912418.58
1002542,13.682081479395036,875088.53
1008502,13.381611768405158,647976.83
1005285,12.350876044599818,231161.46
1010847,12.823296565468675,370753.93
1007156,13.23655325979311,560481.48
1017479,13.757517891300468,943655.87
1016418,13.73979026605872,927074.48
1013581,12.535837097693017,278127.11
1003847,12.700617431333823,327949.33
1004461,13.971867878709348,1169242.92
1009574,12.386489040686527,239542.2
1008140,13.17436002628871,526685.11
1011128,13.654808703338729,851544.92
1013491,12.908866047206612,403876.16
1009898,12.58428724668792,291934.23
1016557,13.605334461585858,810440.52
1013636,13.058517070764017,469073.59
1000866,12.446517233863545,254361.89
1014384,12.029583757271014,167640.62
1000214,12.523351811996973,274676.18
1012083,13.145274042303768,511586.57
1011716,12.857411939708584,383620.6
1013082,12.97612977374996,431976.93
1012353,12.126659183561465,184730.59
1016773,12.800523382399904,362406.08
1005307,13.086697792876702,482480.47
1008674,14.11746234963284,1352495.02
1011023,11.677363559526352,117872.06
1004804,12.402211098000611,243338.07
1009775,13.038805413510476,459917.88
1011222,13.44922522112738,693303.95
1009280,12.798111284175409,361532.97
1002444,13.771911232570266,957336.46
1011188,12.858251089468384,383942.66
1007418,11.94143533881497,153495.85
1003374,12.476617153398866,262134.59
1011202,13.167378001205464,523020.58
1010281,13.294483477534916,593909.24
1010280,12.667354176506766,317220.07
1016608,13.464409322877716,703911.49
1005653,12.815938554202484,368035.93
1004289,12.521272185692755,274105.55
1012609,13.122294196806374,499964.41
1006733,13.870920211212823,1056972.52
1012109,13.725246265428568,913688.67
1010074,14.027198509495793,1235761.21
1015823,13.389364910629222,653020.22
1011620,13.432767269215118,681986.95
1003673,13.126047690046944,501844.55
1011864,12.727634232210008,336930.27
1016756,12.417738056983863,247145.87
1011458,13.93001739003735,1121319.3
1010354,12.754201198453432,346001.47
1011403,12.90973384623637,404226.79
1004126,13.433591992655646,682549.63
1007444,12.403635384036994,243684.9
1002149,12.898495737061817,399709.47
1003902,12.217157190868928,202228.24
1001497,12.388989724193385,240141.97
1012868,11.654186861647549,115171.57
1007475,13.656804293196473,853245.95
1001493,12.300415303779506,219786.25
1010884,12.074770830248612,175389.61
1013172,12.80360384921382,363524.18
1003090,13.056177734015924,467977.55
1006873,12.617327860914623,301741.07
1016545,12.30742151450409,221331.53
1008744,13.17188886137259,525385.18
1011973,13.278310178587478,584381.01
1014415,11.6941300375816,119865.04
1015322,11.528173094463513,101535.45
1014500,12.94695599862502,419556.56
1004256,13.39576730616926,657214.54
1007639,13.596176280044505,803052.23
1009425,13.921717962005236,1112051.5
1003151,13.375254764630848,643870.7
1008501,13.355019975793425,630973.02
1015052,13.225496104646387,554318.27
1013645,12.18590505237218,196005.88
1016452,14.043023189101719,1255472.3
1002055,13.904788160849254,1093383.14
1003214,12.62367909265089,303663.6
1017016,13.440162625873146,687049.19
1000675,12.745570134564122,343027.95
1000656,13.228752507909812,556126.3
1012702,12.670759859477323,318302.26
1009197,13.791796288967982,976563.7
1009388,13.20775179616693,544569.01
1002158,12.642304207940512,309372.39
1004701,13.04148075124856,461149.97
1005195,13.0482494161851,464281.93
1012168,12.625390966428386,304183.88
1000619,12.6606285275355,315093.71
1007946,13.758995050608384,945050.83
1001907,13.053697624934061,466818.35
1008179,13.01788758978768,450397.3
1013327,13.451541740863892,694911.86
1002128,12.93508802074402,414606.69
1006857,13.458169278356413,699532.72
1007488,12.412556996250146,245868.7
1000380,12.575774710316093,289459.67
1002045,13.463259618000441,703102.66
1010853,13.298622812174933,596372.73
1001519,12.45873320189122,257488.24
1012038,14.117500269325339,1352546.31
1008138,12.478637137520172,262664.63
1001928,12.410520096075278,245368.4
1013110,13.285543104766012,588623.13
1009265,12.611976920682864,300130.78
1003445,12.665015004881377,316478.9
1000764,11.91490878887649,149477.64
1001903,12.977324452991008,432493.31
1009770,14.132564274026516,1373075.33
1009840,12.300658707948259,219839.75
1015501,12.928002748560665,411679.46
1006565,13.089884922300541,484020.65
1008666,12.920138892239674,408454.76
1008398,12.92621739088968,410945.12
1008999,12.425092194446519,248970.12
1002867,13.408782608999257,665824.3
1012430,13.059868272581008,469707.83
1002777,13.254237425703732,570481.3
1013668,12.991527656628149,438679.95
1016325,12.744504007954033,342662.44
1014826,12.54362360400507,280301.21
1017317,12.9839433993357,435365.46
1000157,12.921752664017296,409114.45
1002445,14.121770492767574,1358334.34
1016746,13.474250234876157,710872.83
1000436,12.73722376634415,340176.82
1015791,12.634799031421696,307059.18
1016648,13.386153761770155,650926.64
1002845,13.009043625896636,446431.56
1008215,12.403422844315562,243633.11
1008773,12.626832233149162,304622.61
1009507,12.466515559346009,259499.93
1013511,12.728716212583182,337295.02
1008843,13.288131687332292,590148.8
1006879,12.735229569639268,339499.12
1003068,14.194847936934345,1461314.97
1012844,13.179177766593611,529228.67
1014632,12.217364668944963,202270.2
1002105,13.942317161789505,1135196.45
1005220,12.73867096494216,340669.48
1000341,13.199012979881765,539830.85
1011073,13.642103765211163,840794.52
1014581,13.822252445400524,1006763.67
1002593,13.114198597164101,495933.23
1008484,13.797123485639265,981779.94
1002823,11.820283340266725,135981.75
1015111,13.160950540893175,519669.66
1008413,13.804454897126586,989004.23
1013401,13.05470970205259,467291.04
1002507,12.948481513421926,420197.09
1010588,12.961427068476842,425672.15
1000763,12.926382676604414,411013.05
1006307,12.81598793241562,368054.1
1006816,12.765880360661932,350066.18
1010457,12.996514161773508,440872.9
1004930,12.079638954463285,176245.52
1017124,12.404634784432716,243928.56
1004714,13.26907947635152,579011.58
1014262,13.536848401973424,756794.54
1016578,12.85496965221872,382684.83
1014084,13.263625428394295,575862.21
1004295,13.79715622383111,981812.08
1005616,12.032237814381801,168086.14
1014650,12.637202787255967,307798.16
1010629,12.822410189909068,370425.45
1016120,13.141015535450324,509412.6
1013398,13.738577155805675,925950.52
1016518,13.761144551413905,947084.4
1013857,12.792155898992549,359386.29
1005256,13.379995007575499,646930.06
1006220,12.938449019228576,416002.53
1014432,12.200845011489891,198956.2
1015487,12.459890912062457,257786.51
1007109,13.209839027077786,545706.84
1001839,12.904149316536952,401975.66
1016236,12.798603861512847,361711.1
1007769,11.954960327714497,155586.0
1003748,12.804155059422492,363724.62
1014353,13.7494190551133,936044.21
1010739,11.368106029101167,86516.85
1004390,12.580058664863715,290702.37
1000977,13.359929209792094,634078.24
1013046,13.513924457639344,739643.14
1000995,13.151047347845479,514548.66
1011591,11.964377357054596,157058.09
1006374,13.345235773217256,624829.55
1014020,13.649182537510743,846767.43
1004471,13.132125098420797,504903.76
1012329,12.378458203046804,237626.17
1007300,11.952309236282337,155174.07
1015673,13.928956013805372,1120129.79
1015875,12.917452144838382,407358.82
1005536,13.267672748816574,578197.64
1012696,13.584576230233846,793790.59
1013253,12.46570576074274,259289.87
1016563,14.19215188266593,1457380.49
1016921,12.76142314169796,348509.33
1012119,13.838775543446038,1023536.73
1011189,12.86606709695192,386955.32
1008868,13.23859832543565,561628.87
1000909,12.858022183802364,383854.78
1001405,12.209754438536278,200736.72
1009924,13.309004856604284,602596.56
1015448,13.236116576191838,560236.78
1001092,13.410008637208925,666641.13
1002606,13.135668298606024,506695.91
1008636,12.789804927894913,358542.38
1000246,12.626169450939093,304420.78
1000050,13.527626456791783,749847.49
1014333,12.425385029534562,249043.04
1008772,11.910514453790084,148822.22
1015281,12.543657185048515,280310.62
1004775,13.076690206699983,477676.07
1008158,12.48296461121322,263803.77
1006996,13.060565145703253,470035.27
1012052,12.905139741047032,402373.99
1010337,13.929096154712216,1120286.78
1004557,12.542210100645939,279905.28
1015419,11.947627339127362,154449.25
1011561,13.177222607229355,528194.95
1001500,13.765027173986677,950768.73
1010076,13.548920558682923,765986.06
1010587,12.767696451806643,350702.51
1013357,13.404996552420434,663308.22
1015282,13.110329382678769,494018.06
1004709,12.548408332381458,281645.59
1005144,12.300137446505698,219725.19
1017109,13.594044167832656,801341.85
1005587,13.467569933954044,706139.8
1003702,12.944413743791555,418491.29
1012425,13.166382691430897,522500.27
1015074,13.060272094293904,469897.55
1015562,13.36237952593086,635633.84
1017458,13.290754943269192,591698.95
1010799,12.773564105602347,352766.37
1011185,11.576395853439193,106551.79
1002523,13.195452951323617,537912.45
1000070,13.108991326483215,493357.48
1000047,12.773695169932392,352812.61
1004824,11.646767150544092,114320.18
1009877,14.31596038611722,1649462.08
1010262,13.645284525961076,843473.14
1000526,12.752176750910621,345301.72
1003916,12.653996993002506,313011.06
1014253,11.892719853991485,146197.4
1008396,13.19748993021837,539009.28
1013042,13.271998948365436,580704.46
1005849,13.170297887595293,524549.97
1015479,12.480133320382686,263057.92
1001089,12.840860292178448,377323.29
1017115,12.380055051038575,238005.93
1001265,12.732255812772769,338491.03
1004778,12.646838005779665,310778.21
1000502,13.247434008716194,566613.25
1006512,12.401059328219244,243057.96
1007534,12.763274183790832,349155.03
1003078,13.248533803316647,567236.75
1004999,13.696403741795242,887711.97
1014141,13.488357466858453,720972.36
1017030,13.170553838978067,524684.25
1006201,13.022357977289856,452415.27
1008765,13.208073400091635,544744.18
1000493,12.95135529486338,421406.38
1006026,13.243670827735952,564484.98
1006912,12.465586224869256,259258.88
1015310,14.324441466458186,1663510.8
1004455,12.774473112164396,353087.18
1012828,13.125177783704927,501408.19
1005353,11.56969842798853,105840.55
1011637,12.656954673788311,313938.22
1005708,12.410031674821235,245248.58
1003964,12.617283982426173,301727.83
1015676,11.722087780068716,123263.51
1013622,12.730942271910617,338046.69
1008366,13.973717114982229,1171407.13
1008579,11.885167952514411,145097.48
1003839,13.782172945624087,967210.96
1013590,13.540821214870007,759807.13
1003805,12.376306816373603,237115.49
1008650,13.64330499047033,841805.11
1012921,13.625756802728892,827161.79
1005659,13.87064491743728,1056681.58
1001986,11.94201725522149,153585.2
1007627,13.147824748469201,512893.14
1004979,13.554503723652488,770274.66
1003154,11.926463184252858,151214.79
1007347,12.997949413638493,441506.11
1007423,12.627757716071512,304904.67
1001323,12.788501403476905,358075.31
1004716,13.03729023059225,459221.55
1016242,12.971743781790654,430086.43
1007542,12.448224568669843,254796.55
1011261,13.581220474679121,791131.29
1001423,12.249137524816241,208800.13
1011004,13.21043549628355,546032.44
1007967,13.224226024236449,553614.69
1009914,13.458178537654758,699539.2
1014604,13.157641107446207,517952.69
1011764,13.244021304712042,564682.85
1008959,12.12302200552857,184059.91
1007927,12.99615634884119,440715.17
1013851,14.056342104740777,1272305.69
1002375,12.417585387018184,247108.14
1006862,12.837621378933077,376103.15
1006541,13.299422959041626,596850.11
1017323,13.940949194016229,1133644.6
1008170,13.922407817293477,1112818.92
1015307,13.7331908165733,920976.44
1011889,13.610071973690935,814289.1
1014895,13.541019350935509,759957.69
1016651,13.250076658306693,568112.59
1003473,12.571849051514993,288325.57
1014663,12.602011944478667,297154.83
1013915,14.093803546195906,1320872.14
1003110,12.61296597468092,300427.77
1015798,13.04177229047337,461284.43
1007424,13.763786089172442,949589.47
1000956,13.024840124692716,453539.62
1008092,12.173237091659242,193538.54
1009554,14.11149487827347,1344448.08
1009459,13.474749288562137,711227.68
1013527,12.796648847332326,361004.64
1013312,11.625431283062845,111906.88
1015235,13.216866371543857,549555.23
1012099,13.005917525650824,445038.15
1007327,13.63477890386291,834658.31
1000515,12.742347545626366,341924.29
1009989,13.559776315665713,774346.73
1003506,12.988588194125484,437392.35
1005020,13.295409806453275,594459.65
1003807,12.479966946424604,263014.16
1001518,12.992109005053775,438935.05
1004057,12.9353524587733,414716.34
1014416,11.971766519031192,158222.92
1012623,12.60180695876178,297093.92
1008899,13.41384172132181,669201.32
1006276,13.339113311199648,621015.74
1013013,12.075273402837238,175477.78
1000851,12.53815860349876,278773.53
1014785,13.599736856780869,805916.66
1004379,11.945356324173918,154098.89
1012722,13.172206637204866,525552.17
1001958,13.361428385006251,635029.55
1003021,13.77704491125981,962263.76
1013431,13.247938582998039,566899.22
1012144,12.694979605831096,326105.6
1012069,12.447089446764247,254507.48
1013784,12.801336156774688,362700.75
1003348,11.774574679690184,129906.08
1003883,12.450995392615074,255503.52
1017017,13.062157698772506,470784.43
1005165,12.959179371826579,424716.44
1010179,12.248160863081655,208596.3
1013232,12.419817573087744,247660.35
1010859,13.181349824993662,530379.43
1016556,12.445760894355253,254169.58
1005518,13.246159370751311,565891.48
1002842,13.350267502677434,627981.45
1000696,13.456319380739629,698239.85
1013950,13.536604961911191,756610.33
1014318,13.461405510909666,701800.24
1005133,12.416333997162042,246799.11
1005664,13.252126142722295,569278.12
1015265,13.413698428701213,669105.44
1010065,13.090396257115303,484268.21
1009761,14.200700287062155,1469892.18
1010491,12.883250919307903,393662.17
1014739,13.72042100477554,909290.5
1015774,13.532218978008574,753299.11
1004676,13.3331264579464,617308.91
1012188,13.485374695822783,718825.07
1011440,12.240652143648669,207035.86
1006434,12.28084006474644,215525.7
1012443,13.140900566921653,509354.03
1014505,12.998247531324994,441637.76
1005395,13.046283726663518,463370.19
1015411,12.56761778563818,287108.16
1017315,11.776321780665475,130133.24
1016363,12.795044324881621,360425.86
1004151,13.394318326338778,656262.93
1005218,12.57531362120407,289326.23
1001549,13.306521422108728,601101.91
1004998,12.781424095257107,355550.04
1001471,12.651697535373579,312292.13
1005854,13.103488949996533,490650.29
1016413,13.48637296104015,719543.0
1015838,13.624877747967336,826434.99
1013888,13.498026346305773,727977.17
1008558,12.731335001312125,338179.48
1010619,12.895755874545504,398615.82
1006370,13.94199416094432,1134829.84
1005416,13.090457912053868,484298.07
1007046,13.675581263782332,869418.71
1001370,13.536669560829717,756659.2
1009127,13.176173987776426,527641.36
1005011,12.727710958057866,336956.12
1012236,12.37605032358784,237054.68
1009606,12.854792812164316,382617.16
1017587,12.851738182538007,381450.19
1000200,12.55666040936224,283979.37
1008937,13.505229929760986,733240.16
1011846,13.323923048195862,611653.62
1000745,13.705133436799766,895495.36
1017015,12.943294612237658,418023.2
1012031,13.266630862193303,577595.53
1000877,12.587745440818503,292945.55
1017292,12.644070906415305,309919.44
1012621,11.77406189405388,129839.48
1015420,13.320468747275305,609544.42
1011402,11.417027215333114,90854.65
1012411,12.19085456836062,196978.43
1006654,13.804089377559169,988642.79
1001056,13.742895882685119,929958.1
1005563,12.690845168215134,324760.12
1011229,12.507983840574814,270487.22
1007719,12.401307188142976,243118.21
1005939,14.009492183609789,1214072.97
1017553,12.705689625229459,329616.98
1011645,12.512247506280113,271642.96
1016994,12.972615880054883,430461.67
1001578,12.979577975674768,433469.05
1000841,11.854123826426852,140662.22
1004197,14.068317835486425,1287634.1
1008105,12.855213030508477,382777.98
1002401,13.532013316125454,753144.2
1002686,12.71681872840951,333305.82
1011984,11.823619478343968,136436.17
1012268,12.967519632156446,428273.5
1009668,13.461372393518607,701777.0
1006844,13.340328792170643,621771.03
1009948,13.770801666056665,956274.82
1011010,12.649924900790772,311739.04
1010294,12.05389171922484,171765.58
1016590,13.444946049442441,690343.52
1008245,13.961013656297908,1156620.32
1014537,12.371333366236481,235939.13
1016469,12.834681749186634,374999.17
1012158,11.97201646126091,158262.47
1007404,13.235721349700261,560015.4
1007969,12.541774361668837,279783.34
1006777,13.536291277487981,756373.03
1014485,13.337152001233676,619798.92
1015365,13.629526107006692,830285.51
1000226,14.07857540556895,1300910.08
1000375,11.717684093205376,122721.88
1007660,13.411754521714993,667806.02
1009300,12.763703314605221,349304.9
1011068,11.994517276119032,161863.89
1002617,12.912158882500162,405208.25
1009066,12.755321313669182,346389.25
1010521,13.11593261091148,496793.93
1011511,14.177959790432633,1436843.27
1014325,12.568334854533987,287314.12
1001297,12.185826630422708,195990.51
1012160,11.633493891355176,112812.79
1004904,11.964946081146433,157147.43
1015813,12.301575849634508,220041.47
1001782,12.106989775839596,181132.53
1000550,13.025560086166383,453866.27
1015966,12.380959459106982,238221.28
1002175,12.078872841687918,176110.54
1000876,13.058962084658647,469282.38
1001210,12.904449805919029,402096.47
1002796,12.339267123744907,228493.43
1007824,13.039713374747937,460335.66
1004025,12.06999753541226,174554.42
1011833,13.09017101425893,484159.15
1002302,12.93417991268306,414230.35
1009253,13.59530508663251,802352.92
1001580,12.595925928242481,295351.82
1011271,13.855927340818043,1041243.66
1016758,12.483711532096175,264000.89
1001592,12.718500145050355,333866.72
1011117,12.915649617261426,406625.2
1010907,13.201599513081565,541228.95
1000085,13.531189727138567,752524.17
1008901,13.89688268121682,1084773.49
1002971,13.9988588922795,1201231.77
1010289,12.235908696375438,206056.12
1017071,13.38366919115906,649311.37
1000263,12.895229550487748,398406.07
1003218,13.456764593849956,698550.79
1014195,12.275205200377965,214314.65
1016304,12.565083253868867,286381.4
1008633,14.22419954804582,1504842.63
1010796,12.969859638229499,429276.84
1002946,14.157159671512254,1407265.42
1003988,13.432421744552753,681751.35
1002702,12.921639545101383,409068.17
1009512,13.054133207228903,467021.73
1000892,12.953638497139265,422369.64
1007226,12.585989814655623,292431.69
1005158,13.411231626336097,667456.92
1004263,13.004852958250723,444564.62
1013460,12.66447851100662,316309.15
1003468,13.35883065197187,633382.05
1002281,12.244795678257404,207895.51
1006730,13.512438525308127,738544.9
1012217,12.602641646944333,297342.0
1011149,13.190242753145872,535117.1
1009550,12.800208311845886,362291.91
1013836,12.821039873866068,369918.2
1010203,14.057836916724966,1274208.97
1012039,13.381657474705376,648006.45
1013741,12.86374760507254,386058.82
1000485,12.631866107864816,306159.91
1013059,12.475835780838727,261929.84
1005752,12.666397962065513,316916.88
1010427,12.272582206488645,213753.24
1005038,12.726509749169884,336551.61
1013711,13.539123548727993,758518.32
1012582,12.482363289377304,263645.19
1010370,12.45908285675706,257578.29
1014902,12.710401829775057,331173.87
1000525,12.948569920901935,420234.24
1006522,12.079932162702194,176297.2
1016172,13.144023954091029,510947.43
1003362,12.643589974657747,309770.43
1009739,13.195119400850738,537733.06
1001749,12.736703089092849,339999.75
1002323,13.168479838496577,523597.18
1015661,12.735077690025177,339447.56
1002142,12.527480905120035,275812.7
1016726,12.95511132382469,422992.18
1009090,13.19251469310585,536334.24
1012594,13.042181148089174,461473.07
1010260,14.247995504346264,1541081.28
1007451,13.461748358584442,702040.89
1001123,12.53912861375974,279044.08
1011044,13.113254525179224,495465.25
1000257,13.160063614389996,519208.95
1000314,11.901623661161775,147504.93
1005886,12.656825974048347,313897.82
1013983,13.334925013755786,618420.17
1015283,12.951359235548356,421408.04
1007560,12.001232452338495,162954.5
1017308,13.679112090434106,872493.9
1013428,12.835701438574008,375381.75
1011103,14.232412658381994,1517252.97
1001924,13.146230326947745,512076.02
1002059,13.356433989289751,631865.86
1005175,12.393580640156946,241246.98
1004852,13.986643049584735,1186646.96
1012562,12.18933823336244,196679.97
1007693,12.80458415542708,363880.72
1007026,13.187827017408772,533825.96
1014589,12.996667728712861,440940.6
1012179,13.077703588842708,478160.39
1000644,13.106558437724907,492158.65
1017082,11.88207738761527,144649.73
1002713,13.967337536942424,1163957.83
1009587,12.29018030085341,217548.2
1003706,13.053608479264845,466776.73
1000467,12.882380122844456,393319.52
1013365,13.088078564596682,483147.13
1014963,12.86706774172947,387342.72
1001828,13.604146617930342,809478.41
1005760,12.834665234129082,374992.97
1009282,12.078401871801496,176027.62
1006655,13.532517081637387,753523.7
1014532,13.500081109904533,729474.54
1011715,11.888900811932583,145640.12
1002616,13.21470107901797,548366.56
1016830,13.308708627357413,602418.08
1014175,13.127378153373883,502512.69
1016069,12.763850344719899,349356.26
1004486,12.935999028919651,414984.57
1014464,12.671179521292045,318435.87
1007449,13.217718460449811,550023.7
1010640,13.023390495434187,452882.64
1016360,13.877146372086472,1063573.94
1011438,12.858909840514327,384195.66
1003523,12.065172132557421,173714.14
1007866,12.178770087611102,194612.36
1007338,13.529907321994118,751559.75
1011015,13.008451537571705,446167.31
1012748,12.723317135452959,335478.84
1012140,13.256876641219293,571988.92
1009017,13.392271326696928,654920.94
