zpid,regression_pred_log,regression_pred_price
1001306,12.096719990783074,179281.85
1010685,13.306390204569617,601023.04
1008861,13.691764950475395,883603.59
1003850,13.14546148939895,511682.47
1009824,14.185208395522682,1447296.23
1007688,13.78383121358193,968816.19
1015863,13.672694516558781,866912.53
1006770,14.156863487130499,1406848.67
1013352,13.35175929338741,628918.97
1000618,12.91219766256245,405223.97
1014959,13.732912380955057,920720.04
1002535,13.330827198134108,615891.18
1012948,11.908886795954505,148580.19
1000124,13.624102454738846,825794.51
1005693,13.265980441684054,577219.97
1008966,12.752748646315986,345499.25
1008037,12.636544674887194,307595.67
1001732,13.839605978944338,1024387.06
1011459,12.872412983308196,389418.71
1015624,11.808450251083041,134382.14
1013219,12.346272309481044,230099.7
1008408,12.878589125400648,391831.26
1015114,12.887314862053643,395265.25
1004211,12.60000896866067,296560.23
1006441,12.541463060917796,279696.25
1004700,13.150078152896642,514050.2
1016526,12.426273171960329,249264.33
1010935,12.338276777063413,228267.26
1006523,11.247714510036861,76703.41
1008822,12.964976690466438,427185.81
1003349,13.106395049114631,492078.24
1012952,13.043128446762715,461910.43
1016237,13.951471864785647,1145636.56
1013447,13.083360648057504,480873.04
1013289,13.029717024984844,455756.9
1013496,12.39725976964163,242136.2
1011985,11.918150118049262,149962.94
1008805,12.73440629607338,339219.73
1014673,12.882879099699291,393515.82
1010563,13.157897291892175,518085.39
1013282,13.12655994578657,502101.69
1004928,13.633080639226877,833242.04
1015524,13.581466240392125,791325.75
1012569,12.208209134354924,200426.75
1017454,13.114896036769188,496279.24
1007017,13.385222275482,650320.59
1010028,12.83442175435701,374901.68
1000690,13.668939558688393,863663.41
1015489,13.578008632362545,788594.37
1006409,13.002512492240449,443525.35
1001360,13.47728677039531,713034.7
1013874,12.413930860438978,246206.72
1008106,12.776704773323665,353876.04
1016867,12.643379680907172,309705.29
1016461,12.539787255609166,279227.93
1011605,13.411002123274068,667303.75
1009226,12.739164245151116,340837.57
1005815,12.850063791336154,380812.03
1013119,13.40941396354965,666244.81
1011492,13.452827591340471,695805.99
1010252,13.465084425322235,704386.86
1000400,13.682694178494453,875624.86
1012451,13.232533781586863,558233.15
1014324,13.52934573981022,751137.8
1007369,12.806217465212749,364475.54
1001848,12.613319907262929,300534.12
1003587,13.615757951562832,818932.33
1016876,12.451175430104703,255549.53
1010353,12.3110807829346,222142.93
1012097,13.461605672779037,701940.73
1012208,12.658840824255183,314530.91
1011135,12.458335825859457,257385.94
1002327,13.996639847323209,1198569.13
1016280,12.787377421520485,357673.07
1007298,12.950225627173811,420930.6
1015546,13.184213609335414,531900.5
1009219,13.08617117363293,482226.45
1005954,13.6914840117213,883355.39
1000419,13.352129398839644,629151.78
1010432,13.467726166931122,706250.13
1017133,12.732955085403933,338727.81
1012299,12.898637949091343,399766.32
1000567,12.6800106870016,321260.49
1003955,12.839647642017269,376866.01
1004426,13.997729749024955,1199876.17
1015612,13.528434948344193,750453.99
1017114,12.179839569152573,194820.6
1005761,12.851925475994749,381521.64
1013760,13.599168607260196,805458.83
1010720,13.652073683731802,849219.1
1016208,13.95933408894491,1154679.33
1001710,13.298137358624995,596083.29
1005126,12.724904480447947,336011.78
1002619,13.115967500060725,496811.27
1000779,12.587306817631784,292817.08
1015564,12.569365103534802,287610.27
1002613,11.852393424345609,140419.03
1013563,13.159025802470541,518670.39
1010286,13.145631976402981,511769.71
1010180,13.354932611933855,630917.9
1006992,13.11759414243811,497620.06
1013564,13.697266631811601,888478.3
1014228,12.66619330867844,316852.03
1014219,13.58272392176373,792321.61
1006585,14.109053848513831,1341170.24
1014492,13.427777938048997,678592.76
1008522,12.308311463032664,221528.59
1008752,11.918909449552926,150076.85
1005916,12.811082308470432,366252.98
1006629,13.829210960300092,1013793.68
1015685,12.67172226384734,318608.75
1003206,11.408927768364375,90121.74
1013597,13.930427791543417,1121779.59
1001992,13.269554574281498,579286.73
1010043,13.424737202404856,676532.47
1013343,12.738507696696676,340613.87
1000087,13.024311877481269,453300.11
1008358,13.451144593459137,694635.94
1012383,11.640112986931271,113562.0
1000533,13.128891920868245,503273.95
1001546,13.060878609968814,470182.63
1006462,13.177432524822033,528305.84
1016132,13.01269565153099,448064.92
1004850,13.999699703045147,1202242.2
1007598,12.9565239784612,423590.14
1016593,13.051252603059568,465678.36
1009271,13.381868368424673,648143.13
1006913,12.825910600752211,371724.37
1017369,11.868784017160033,142739.56
1000695,12.629800560611464,305528.18
1010383,12.456732508219906,256973.6
1013337,13.818935528306044,1003429.84
1009671,13.391871120235448,654658.89
1004415,11.796358058785362,132766.94
1005278,11.985853854022444,160467.65
1010695,13.055102806317684,467474.77
1000017,13.11854177323425,498091.84
1003664,13.446981019403903,691749.78
1009571,13.118595229821747,498118.47
1005581,14.098263297940282,1326776.06
1001009,13.567108447516507,780045.22
1016708,13.508502976297606,735644.02
1013833,13.49302359943364,724344.38
1017502,12.226787682926968,204185.22
1001479,12.856583689424575,383303.0
1000712,13.198583173379387,539598.88
1015143,13.132545362732145,505116.0
1004372,13.120981882796183,499308.73
1006958,14.046055319710575,1259284.83
1001536,13.115689782445077,496673.31
1015842,12.965236794565667,427296.94
1002805,12.202484540359169,199282.66
1017449,12.837290909247768,375978.88
1005530,12.804765114149236,363946.58
1006880,13.820066409229968,1004565.24
1005039,13.804688721477415,989235.51
1004074,11.334739073584547,83677.64
1003956,13.808353531936696,992867.52
1011707,12.722976546176868,335364.6
1011593,13.683045942685132,875932.93
1011601,13.26173143798992,574772.56
1005632,13.079245561233932,478898.27
1003199,13.336730791802967,619537.91
1005305,13.052522342790832,466270.03
1012698,12.16654413365384,192247.51
1005808,12.510195061043579,271085.99
1011771,13.359311473744235,633686.67
1005407,13.538817896754109,758286.51
1004738,12.315991692876239,223236.54
1004826,13.793527552729774,978255.86
1002186,12.988729062411046,437453.97
1005365,12.957212056162604,423881.7
1000951,12.574434365666416,289071.95
1009700,13.018557611362754,450699.18
1004776,13.397024517040549,658041.32
1013844,12.75472605378311,346183.12
1000588,12.787749689741231,357806.24
1000819,12.987154099724723,436765.54
1002590,13.289426398690814,590913.37
1003918,11.723450244053955,123431.56
1011060,12.468009647268905,259887.94
1015226,12.959043165709382,424658.59
1000151,12.999089513735946,442009.76
1008982,12.48771825645898,265060.79
1012015,13.431896901623556,681393.63
1010837,13.79231483944262,977070.23
1017422,12.894229563160732,398007.87
1004878,11.922055166113479,150549.7
1001722,14.05615810301116,1272071.61
1003536,13.170473361393,524642.03
1005681,12.925300541574746,410568.52
1015082,12.875430144294963,390595.42
1009149,13.677645125211685,871214.92
1015582,13.228179569350022,555807.77
1003116,13.482471148779629,716740.95
1016438,12.420471296170033,247822.31
1000746,12.794499482804925,360229.54
1005923,12.719669983887165,334257.52
1002979,13.42691344654706,678006.38
1006174,13.129689233107456,503675.38
1014454,12.733895199032359,339046.4
1011089,12.219252019576995,202652.32
1013400,13.229902294997059,556766.1
1014115,12.751080575024568,344923.41
1014052,12.9000881186463,400346.47
1007041,12.931261911325214,413023.38
1016039,12.512855262443267,271808.1
1007099,12.19219316512853,197242.28
1002221,12.624276325583072,303845.02
1000836,12.548260305822964,281603.9
1017005,12.69753223839312,326939.1
1015594,12.682705013027208,322127.24
1004171,13.070100784228728,474538.81
1015319,12.953578534022956,422344.31
1007617,13.795751773225476,980434.14
1017106,13.408457745491333,665608.04
1004498,13.049228316145527,464736.64
1011307,13.864359045424386,1050060.24
1016944,13.915203032626415,1104830.1
1011739,12.898481402645064,399703.74
1002093,13.43661978340222,684619.39
1000546,13.193769179200483,537007.49
1012936,12.711193144288316,331436.04
1008709,13.719073447644881,908066.0
1011595,13.046870717778951,463642.27
1010567,13.270105638422871,579606.04
1006841,13.152942869814307,515524.92
1002781,12.74043199114524,341269.94
1008204,13.191593952435424,535840.64
1014087,13.606523315897334,811404.59
1007971,12.371667058702188,236017.87
1007556,13.118456901337698,498049.57
1014980,13.247699527418696,566763.71
1004198,13.809162383343601,993670.93
1002921,12.5777938027719,290044.71
1003498,14.625558275141707,2248014.25
1015105,13.584618593675177,793824.22
1002062,12.716662199003531,333253.65
1013812,13.12517034390064,501404.45
1016569,13.395477694921212,657024.23
1006241,13.35576048120025,631440.44
1013910,13.18875832636228,534323.35
1014517,12.567379252889799,287039.69
1003107,12.561939071367547,285482.37
1017325,13.032227503991706,456902.51
1014455,12.36907681907384,235407.32
1009038,12.740824480330495,341403.91
1008373,13.552853095663062,769004.27
1006669,13.557057162752518,772244.02
1010933,11.83109140225934,137459.43
1001208,12.155992911009289,190229.72
1004491,13.35978054457339,633983.98
1011578,12.918844840492975,407926.54
1005598,13.866438760773358,1052246.34
1005596,13.31261678944676,604777.04
1014691,13.033254180555241,457371.84
1004018,11.948148711467809,154529.8
1013468,12.59091543138525,293875.66
1009012,12.946626547071652,419418.36
1008192,13.48908170054592,721494.7
1013982,13.239236773225258,561987.56
1005892,13.792328509691218,977083.59
1009940,13.9468569835316,1140361.76
1004563,13.039243803439385,460119.55
1006840,13.371686677030002,641577.41
1006223,12.888733495817707,395826.38
1012492,13.871040744788502,1057099.93
1011534,12.79655625261923,360971.21
1009202,13.076307850515853,477493.47
1001967,13.112352580766867,495018.57
1007118,12.234853791629938,205838.87
1003537,12.812865560943802,366906.69
1001887,12.902160598564882,401177.04
1005816,12.687576772511266,323700.4
1003148,13.281873436670281,586467.03
1011609,13.283341373632332,587328.56
1013072,13.276030749626582,583050.47
1016400,13.26969173576529,579366.19
1015833,13.049129110855436,464690.54
1015678,12.378531387492835,237643.56
1017522,11.48498663827069,97243.79
1010898,13.19613248271061,538278.1
1015899,12.759369805073042,347794.45
1015590,13.40480465763617,663180.94
1004885,13.737827677510634,925256.8
1016434,13.267443285199693,578064.98
1015128,13.394955095423548,656680.96
1007081,12.885114646352521,394396.53
1014993,13.51383097205453,739574.0
1000289,12.4857299573122,264534.29
1002955,12.09436084458022,178859.39
1011598,13.086849409568368,482553.63
1017060,12.478051955807487,262510.97
1011643,13.458060314824897,699456.5
1008064,13.556878555827701,772106.1
1006540,13.415015428358576,669987.23
1013512,12.709854329701363,330992.6
1011586,13.8609795253365,1046517.53
1007864,14.038007648283054,1249191.18
1012227,13.56015622934935,774640.97
1007625,12.50471211735919,269603.71
1009355,12.890883802392135,396678.45
1011293,13.710922651264672,900694.62
1014433,12.698144621097242,327139.37
1000499,12.835939819538865,375471.24
1014010,13.27144706279201,580384.06
1016981,12.582887155333507,291525.78
1004009,13.726905144076346,915205.63
1000587,14.196305679426738,1463446.75
1017125,13.971410822674962,1168708.64
1016065,13.252916163095684,569728.04
1013114,13.830066059974346,1014660.95
1007728,13.22875873274258,556129.76
1010351,14.207986071131362,1480640.61
1008717,12.710740400184038,331286.02
1008995,12.310063004077637,221916.95
1001450,12.062374951047268,173228.91
1006939,12.3537703819722,231831.49
1002347,12.817023793394572,368435.55
1010228,13.162222736641224,520331.2
1004867,12.961324860729933,425628.64
1001675,12.95398581479299,422516.36
1008988,12.481902458415929,263523.72
1014554,13.186904434470124,533333.69
1016314,13.653115317883138,850104.14
1009820,13.960821023272498,1156397.54
1015609,13.64150666758463,840292.63
1016896,12.64454934401293,310067.76
1003057,13.048047519008984,464188.21
1000639,13.721712056527995,910465.2
1003172,13.28397839998965,587702.82
1016560,12.545024837141384,280694.25
1008514,12.475039401761993,261721.33
1005876,13.167539314410265,523104.96
1003210,13.068242210925881,473657.66
1006878,13.862228260754772,1047825.17
1002107,12.920549095746395,408622.35
1007313,13.369322900899931,640062.65
1012026,13.15295519419736,515531.28
1006202,13.246636333035156,566161.45
1005429,13.220419934223695,551511.58
1008727,13.472704031046796,709774.52
1011362,13.583932301942326,793279.61
1010670,12.513122441158224,271880.73
1006053,11.914008499718252,149343.13
1015789,12.533257702801084,277410.63
1006236,12.89207054211675,397149.48
1016600,12.843492004402865,378317.61
1016394,12.402806585357379,243483.02
1012770,12.545277631708469,280765.22
1005780,13.095053850209972,486529.0
1010196,11.681535454550712,118364.84
1015386,13.437458908760592,685194.11
1009030,12.408128352924972,244782.24
1006328,12.997026142307295,441098.67
1015142,14.281709631174984,1593923.28
1015866,13.870845276953439,1056893.32
1005635,13.268100993621587,578445.3
1007848,13.152341393177682,515214.94
1013480,13.908991081138677,1097988.22
1010232,12.578551659209838,290264.6
1002800,11.895915134635501,146665.29
1007819,12.802047730709166,362958.93
1005114,13.064491738925295,471884.54
1000574,13.300113083573486,597262.15
1014877,13.708619141754383,898622.24
1004364,13.280822774621193,585851.17
1012057,13.039195699201741,460097.42
1010464,13.538391722714394,757963.42
1001504,13.11669475532773,497172.71
1002870,13.67343404244265,867553.87
1015587,12.479609001928086,262920.03
1008809,13.150090285584879,514056.44
1001200,13.947222494696831,1140778.66
1017278,11.673076436028438,117367.81
1010405,13.165332177193012,521951.66
1006069,13.053557216796001,466752.81
1002267,12.948312411537929,420126.04
1001196,12.995589504582163,440465.43
1015202,13.145589923961342,511748.19
1004513,12.764537681853184,349596.47
1009228,12.316798858306662,223416.8
1003638,13.584533736745273,793756.86
1004480,13.039785091499963,460368.68
1014850,12.20103104206764,198993.22
1008240,13.617034392499024,819978.31
1015269,13.372704006903795,642230.43
1008302,12.441054596042676,252976.19
1002549,12.681782060845158,321830.07
1008549,12.687494430516736,323673.75
1009848,12.953607200926346,422356.42
1002353,13.32313835734881,611173.84
1010129,12.094855718559685,178947.93
1000216,11.869138673385274,142790.2
1017474,12.863374400013464,385914.77
1000705,13.287667915920531,589875.17
1003118,11.988791048247064,160939.67
1013542,11.823324505251103,136395.93
1016865,13.332365322342595,616839.23
1002540,13.062087158319137,470751.22
1008420,13.037648091327878,459385.92
1015668,13.322851827783111,610998.75
1015944,13.08857453191738,483386.81
1000960,13.65022645476704,847651.85
1002000,13.137281727171528,507514.09
1001784,13.547772758500972,765107.37
1016595,13.555212183735769,770820.56
1017407,13.140500878460704,509150.49
1010371,13.61729150063756,820189.16
1009061,12.52796288104371,275945.66
1000175,12.850661520842376,381039.72
1004173,12.774976043668278,353264.81
1014072,13.333370201883362,617459.39
1010278,12.6051547173259,298090.19
1006146,13.361362248760674,634987.55
1006721,12.914832787715092,406293.19
1010142,12.228812628456478,204599.1
1007259,13.70407163348488,894545.02
1004290,13.025596173246644,453882.65
1015640,14.360107155738799,1723911.81
1016767,12.734792755943447,339350.85
1005823,13.14566467195209,511786.45
1009347,12.966407714525184,427797.56
1016150,12.768942581910256,351139.81
1017379,12.967509775007315,428269.28
1016759,12.29403182111528,218387.71
1006664,13.53449739387063,755017.4
1005184,12.788350724124498,358021.36
1014162,13.987598638611269,1187781.45
1015302,13.130816771082898,504243.61
1012734,12.751372931903267,345024.27
1007159,12.683499624868592,322383.31
1001716,13.258624623060598,572989.62
1014839,13.193507257260205,536866.85
1014224,13.67870327581621,872137.29
1001768,12.062456295428927,173243.0
1003742,12.160368067106413,191063.83
1000227,12.733728185938535,338989.78
1005493,13.303631794937612,599367.45
1012985,11.885279878737556,145113.72
1008612,11.880354036033427,144400.67
1006187,12.673205080026273,319081.54
1007302,13.138101622117466,507930.37
1007899,12.700773421517463,328000.49
1016510,12.305511432286856,220909.17
1004691,13.22475565515726,553907.98
1009893,14.282058956566125,1594480.17
1012138,12.910946057540986,404717.1
1001981,12.601519827088524,297008.63
1008782,13.618612966083163,821273.73
1007679,13.075473231793096,477095.11
1012348,13.127566815926343,502607.5
1003960,14.155222979494843,1404542.62
1003888,12.300854962861415,219882.9
1013485,13.716799722920879,906003.65
1008816,12.64412536994477,309936.32
1011537,14.052546791928657,1267486.04
1008876,13.971520347475025,1168836.65
1004790,13.195765539350425,538080.62
1015347,13.526758732203461,749197.11
1007578,13.11515239859265,496406.48
1002659,11.747883229373585,126484.53
1009041,12.66706973700714,317129.85
1004150,12.47220521557921,260980.61
1003675,12.767972810120284,350799.45
1000136,13.04248219924799,461612.02
1014848,12.752178276375638,345302.24
1001918,14.359548246890748,1722948.57
1002406,12.615510431990401,301193.17
1000012,12.063266087298615,173383.35
1006418,13.31983603418708,609158.88
1005790,13.749967576670763,936557.79
1012912,13.07080487605625,474873.04
1006545,13.368112939525975,639288.66
1009726,13.266387938550452,577455.24
1010918,12.707709759536048,330283.53
1002577,12.152645825766779,189594.06
1010304,13.083660787628551,481017.39
1012223,11.981941722853449,159841.1
1003623,12.924183198787357,410110.03
1013626,13.350768350564739,628296.05
1003647,14.149033238756735,1395875.71
1006876,12.95185301639272,421616.18
1015989,13.346428816003138,625575.45
1000495,13.302125922920872,598465.56
1007645,13.251648068069297,569006.03
1009286,14.048706658096176,1262628.06
1003809,12.82608614511453,371789.63
1002556,13.332146949687491,616704.54
1000605,12.294780337165456,218551.24
1016057,13.877748700863156,1064214.75
1010834,13.628360012955165,829317.88
1011779,12.908221275939926,403615.83
1002359,12.551404051852133,282490.59
1006789,12.913451904113606,405732.53
1001062,13.160177837291787,519268.26
1004138,12.993569842134985,439576.73
1002585,13.990660988012404,1191424.43
1015631,13.906541735334745,1095302.15
1000478,13.191656042815032,535873.91
1013577,13.137036325093849,507389.56
1010493,12.635533250784723,307284.71
1010777,13.822794209591525,1007309.24
1010466,14.738227258797949,2516115.65
1012464,13.000524315611164,442644.42
1004111,12.844946502400095,378868.27
1000620,12.904436722811964,402091.21
1014754,12.68539393007276,322994.58
1013432,13.059969793044488,469755.52
1013689,13.596945434608868,803670.14
1015561,12.284861606544464,216394.19
1008409,13.926573351572177,1117464.07
1012355,12.328010257790632,225935.72
1001485,12.343770203087082,229524.68
1001046,13.96980567844496,1166834.19
1002156,13.867787406546405,1053666.41
1011902,12.312292431571253,222412.25
1000161,12.2700596761731,213214.71
1007380,13.19371850428763,536980.28
1004469,13.280279818675687,585533.17
1016934,13.057428845233234,468563.41
1012450,13.370032488785444,640516.99
1008029,13.343317692469896,623632.22
1013550,13.58329114436139,792771.16
1014715,13.924852829005363,1115543.1
1006988,13.098657517104286,488285.46
1007194,13.211948721288291,546859.34
1014317,12.95112835966415,421310.76
1017059,13.438249153392256,685735.8
1005534,13.7634756936484,949294.77
1004135,12.57730965166931,289904.32
1013989,12.621684669411739,303058.57
1000700,13.494165068565252,725171.67
1012959,11.787409129919068,131584.11
1002110,13.206236172602,543744.28
1010885,12.930241277949358,412602.05
1008701,12.781536682708811,355590.07
1009183,12.461651861384052,258240.86
1004718,12.246688495232455,208289.39
1016038,13.12386151154394,500748.63
1008067,13.39717966184076,658143.41
1017400,13.659862799721607,855859.61
1008193,12.714020487356386,332374.45
1006481,12.805407291643025,364180.37
1010804,11.975507824319262,158815.99
1014636,13.354800863356166,630834.79
1007692,12.706867468195345,330005.45
1000943,13.173399089801986,526179.24
1013984,13.165952007438717,522275.28
1005232,13.725000121365923,913463.8
1002977,12.223316026603197,203477.58
1016138,13.68837627421832,880614.41
1009144,12.611665506760732,300037.33
1011197,13.612618202903173,816365.11
1002692,13.045950396177076,463215.76
1016562,13.23423391555548,559183.03
1015712,13.169066913620997,523904.66
1012766,13.576344217254901,787282.91
1013578,12.045257552554684,170288.9
1014096,12.71071038560682,331276.07
1003726,12.513846417669342,272077.64
1001316,12.931457246768835,413104.07
1013251,14.204669002396944,1475737.36
1012368,13.022062940316545,452281.81
1017303,12.853076620003275,381961.08
1013384,13.141015405147037,509412.53
1008026,12.1431575489841,187803.64
1003810,13.139713814279522,508749.92
1000072,13.774500677802278,959818.65
1012572,13.76135661909531,947285.27
1013176,12.891364584942508,396869.21
1009644,12.227107074194702,204250.44
1012093,12.709080915481959,330736.71
1002146,13.26279889450586,575386.44
1015119,14.074043913664042,1295028.35
1006828,13.420742359185924,673835.22
1017569,12.040491731184195,169479.26
1006932,13.051413306366708,465753.2
1005686,13.71786299947454,906967.5
1002846,13.478962850678535,714230.81
1012066,13.039740859473469,460348.31
1002917,13.69058816335951,882564.39
1015985,12.198556332190142,198501.37
1003369,12.170629982154818,193034.61
1017532,12.923445640460702,409807.66
1007481,13.328576313787332,614506.44
1009910,13.244593903121581,565006.28
1016048,13.757323369237621,943472.32
1000385,13.622577063588587,824535.81
1004662,13.666641822474329,861681.22
1003654,12.939896275138752,416605.03
1008044,13.087390684279601,482814.89
1013281,12.796286309116905,360873.78
1001939,13.015418247624872,449286.49
1010710,13.126422981769995,502032.93
1012602,13.278648363880148,584578.68
1012315,12.957932781393595,424187.32
1015692,12.970047567799813,429357.52
1010631,13.313519009062432,605322.93
1007799,12.882632710369139,393418.88
1011379,12.732171757194566,338462.57
1004093,13.118689141982472,498165.25
1016160,13.662989209588146,858539.57
1013012,12.687840842220663,323785.89
1017171,13.182095133383875,530774.88
1012139,12.933764279227795,414058.22
1017206,13.146849787273517,512393.33
1002625,13.594677846045752,801849.81
1004165,13.420156759349767,673440.73
1005810,12.422356798684165,248290.02
1014932,14.177008965576231,1435477.74
1007235,12.674530480712715,319504.73
1013411,12.389490104361215,240262.16
1003954,13.886550897806378,1073623.53
1016008,13.732100420025388,919972.75
1011770,11.378074556596765,87383.62
1004484,13.126649800154809,502146.81
1008313,12.822730847964191,370544.25
1005430,12.897165458417346,399178.1
1007683,13.09972527618803,488807.11
1014297,12.418697910009373,247383.21
1003265,13.407736410653794,665128.08
1017210,12.016940640042204,165534.45
1013385,12.610505526254052,299689.49
1004298,13.180379554107112,529865.07
1013560,12.648880475704082,311413.62
1011106,13.489174724752246,721561.82
1011391,13.569183869189716,781665.82
1000173,12.780796554241727,355326.99
1012270,13.391447315446346,654381.5
1013063,11.421376431335613,91250.66
1003858,12.85789403388193,383805.59
1008975,12.840857076870062,377322.08
1002558,13.113586502827113,495629.76
1010683,13.25515129484064,571002.89
1006285,12.90646395288057,402907.17
1000195,12.55198356613631,282654.34
1008829,12.875401064266901,390584.07
1017098,13.43315493311162,682251.38
1009039,12.952942019951799,422075.57
1000534,12.666156858513913,316840.48
1015468,13.512938431057197,738914.19
1005713,13.252927025380083,569734.23
1010275,13.104902428814984,491344.31
1000083,13.244974416125796,565221.32
1007624,11.64585982711726,114216.5
1015654,12.706570421502734,329907.43
1016243,12.60291809951254,297424.22
1012700,11.929166366106271,151624.11
1014489,13.575379906367065,786524.09
1013739,13.328264193130547,614314.67
1008946,13.322487045397612,610775.91
1010518,12.51261982025251,271744.11
1016914,12.033134152443672,168236.87
1002551,13.564632411062231,778116.18
1010441,11.558558095273849,104667.98
1012736,13.795419938296927,980108.85
1001993,13.393919398947322,656001.19
1005840,13.102679421132265,490253.25
1016565,13.328003654368954,614154.64
1005124,13.324463101491666,611984.03
1015672,13.495357728529799,726037.07
1009313,13.194855599894884,537591.22
1011226,12.820441382646338,369696.87
1014193,13.20235634590296,541638.73
1012156,12.49782716465089,267753.87
1004493,13.255452671421928,571175.0
1001533,12.546193042127118,281022.35
1016504,14.001214401005836,1204064.62
1002396,13.661572788163385,857324.37
1010613,12.626345764802046,304474.46
1003627,13.680387785243344,873607.65
1006204,13.63244045399366,832708.78
1011151,13.641724979320056,840476.09
1013325,13.433634259639641,682578.48
1011414,11.129476789850758,68149.71
1002595,12.920272224793578,408509.23
1003046,12.560395970871877,285042.18
1007621,12.207862071133619,200357.21
1015710,14.017036728308256,1223267.25
1017023,12.92819269125276,411757.66
1007597,13.027598481161661,454792.38
1013439,12.516325166589924,272752.89
1006452,12.913039389085323,405565.2
1007914,13.814480524962017,998969.5
1003416,13.816937567889587,1001427.03
1016854,13.888492169185522,1075709.76
1015287,12.95870483816216,424514.94
1000931,13.006775949615463,445420.34
1017425,13.172298608486066,525600.5
1010297,12.854421450639993,382475.1
1010508,13.119628905299692,498633.63
1006698,13.03575247259046,458515.92
1004323,12.282325592540658,215846.11
1007867,12.36326511732148,234043.17
1011460,12.56550920419908,286503.41
1010137,13.013270986822402,448322.79
1016894,11.588108781436418,107807.18
1016339,12.782386242521822,355892.3
1015983,12.580187361192127,290739.78
1017368,12.889033168427895,395945.02
1000431,13.225811805506076,554493.3
1016371,12.537692799978675,278643.71
1012286,12.892813753355679,397444.76
1004780,13.919565078081558,1109659.95
1009938,13.449121315095491,693231.91
1007882,13.595227111969576,802290.36
1004216,13.179846793201662,529582.85
1012747,12.906984528972867,403116.97
1003261,11.451808654164637,94070.33
1012692,13.211873148829383,546818.01
1008647,13.427083168190844,678121.46
1015327,13.304187044924744,599700.34
1006708,13.92030834328904,1110485.03
1000559,12.281227244689699,215609.16
1014681,12.788100755409225,357931.88
1000364,13.01611118030837,449597.92
1014912,13.243404581809822,564334.71
1015427,12.581919254532401,291243.75
1004939,14.07916241476256,1301673.95
1011852,13.115028781213969,496345.12
1001521,12.359676707752557,233204.82
1013877,13.600591091317362,806605.4
1004406,12.04038980017372,169461.98
1013574,12.639799892335269,308598.59
1016470,12.913076160284286,405580.11
1017381,13.702955544477726,893547.19
1013899,13.525821591627718,748495.34
1001155,13.294508304088525,593923.99
1004963,12.749491898729353,344375.87
1004096,12.765130648062021,349803.83
1016134,13.148651134648734,513317.16
1004423,13.060285803411665,469903.99
1017274,12.385996081812321,239424.14
1008352,12.792777653833017,359609.81
1013890,13.516175650493913,741310.1
1016214,13.276092699991175,583086.59
1012813,13.551031176109833,767604.48
1013085,13.214371708207873,548185.98
1003567,13.549043241572365,766080.04
1008260,13.36492192017377,637251.93
1002418,13.285038226520477,588326.02
1001190,12.977720280992767,432664.54
1008795,13.202208615543128,541558.71
1016936,12.359894830989287,233255.7
1013796,13.00962952597666,446693.2
1010915,12.941824750952232,417409.22
1014100,13.730302303161215,918320.02
1000569,13.524422293367875,747448.7
1011018,13.731790294090672,919687.49
1013686,12.424439936092716,248807.78
1010151,12.95855759350488,424452.44
1006148,13.127704920159099,502676.92
1014255,12.852773483675543,381845.31
1015026,14.206354627401975,1478226.99
1002666,12.370183822795045,235668.06
1004405,13.173212210606316,526080.91
1000111,14.088239017785222,1313542.52
1004497,12.556295791364017,283875.85
1004369,13.290691762653667,591661.57
1005238,12.543726536080712,280330.06
1012815,13.700172538516126,891063.9
1008569,14.08219466872529,1305626.95
1000781,12.985461301075322,436026.81
1004792,13.837922145069207,1022663.61
1004296,12.855051147747275,382716.02
1015227,13.151296958056019,514677.11
1004327,14.214508505537946,1490329.56
1001476,13.534160147637934,754762.81
1006331,14.000920605476308,1203710.92
1001480,13.460584849931776,701224.54
1014793,12.921556714848295,409034.29
1006771,12.996631994368725,440924.85
1015629,12.40597446767526,244255.57
1011782,11.814536438232022,135202.51
1005248,13.876398303205404,1062778.61
1009085,12.274278532902475,214116.14
1007983,13.287718477618359,589905.0
1011580,12.769348457396529,351282.36
1009097,12.558675196698712,284552.11
1012016,13.535264211772754,755596.58
1007761,13.175915536643727,527505.01
1009264,13.417899479702461,671922.3
1007101,13.676291657342189,870036.56
1000425,13.459520739360276,700478.75
1016290,11.74024531078434,125522.13
1004624,12.861142208360878,385054.29
1010950,13.242059530026475,563576.16
1011138,13.320417708209972,609513.31
1014655,13.656572240271,853047.98
1004634,13.104486596269084,491140.03
1015656,13.406091551264211,664034.94
1013735,11.703380543881753,120979.0
1003945,13.521089253134756,744961.57
1002417,13.43557432874151,683904.02
1016723,12.798919593250364,361825.32
1008621,12.601163568827983,296902.83
1012436,13.008538564126416,446206.14
1003467,14.009831964306379,1214485.56
1003715,12.535436482669489,278015.71
1003168,12.3412265819879,228941.6
1001100,13.009431855154418,446604.91
1003291,12.827436964025397,372292.19
1002911,12.83556591644948,375330.88
1008222,12.921483359624995,409004.29
1000991,12.80865906720396,365366.53
1003870,12.755444883721221,346432.06
1010188,12.586839842848537,292680.38
1010216,11.670881631248958,117110.49
1002014,12.273516369958852,213953.01
1015011,11.948465895310793,154578.82
1008673,13.42457731286226,676424.31
1002144,12.913048763610544,405569.0
1017601,13.143541969407686,510701.23
1015930,13.229618347898958,556608.03
1015196,14.126955311986116,1365395.35
1009552,13.725650288889993,914057.9
1012211,13.51699236871219,741915.79
