zpid,lgbm_pred
1016065,13.56652
1013114,13.948304
1007728,13.102951
1010351,13.853523
1008717,13.184553
1008995,12.275635
1001450,11.870078
1006939,12.439517
1002347,12.740757
1010228,13.306143
1004867,12.673294
1001675,13.210074
1008988,12.430382
1014554,13.360385
1016314,13.561846
1009820,14.061976
1015609,13.500718
1016896,12.608265
1003057,12.871869
1000639,13.732502
1003172,13.310415
1016560,12.403359
1008514,12.410599
1005876,13.212572
1003210,13.061692
1006878,13.752057
1002107,12.97057
1007313,13.424576
1012026,13.017718
1006202,13.288614
1005429,13.26468
1008727,13.575002
1011362,13.471514
1010670,12.664748
1006053,11.941
1015789,12.433646
1006236,12.709423
1016600,13.147483
1016394,12.399004
1012770,12.527842
1005780,13.400702
1010196,11.639401
1015386,13.695296
1009030,11.885716
1006328,12.88619
1015142,14.114006
1015866,13.943877
1005635,13.198108
1007848,12.872281
1013480,13.799962
1010232,12.564207
1002800,12.112238
1007819,12.745516
1005114,13.093686
1000574,13.2831
1014877,13.998582
1004364,13.426722
1012057,13.076132
1010464,13.399432
1001504,13.151322
1002870,13.371441
1015587,12.506858
1008809,13.002792
1001200,13.756585
1017278,11.527772
1010405,13.086372
1006069,13.176958
1002267,12.865431
1001196,12.998182
1015202,13.173549
1004513,12.759691
1009228,12.546596
1003638,13.330241
1004480,13.207494
1014850,11.942165
1008240,13.63411
1015269,13.163439
1008302,12.514419
1002549,12.61359
1008549,12.823858
1009848,12.945251
1002353,13.594436
1010129,12.134524
1000216,12.227481
1017474,13.041378
1000705,13.5167
1003118,11.954032
1013542,11.896833
1016865,13.48603
1002540,12.901515
1008420,12.643606
1015668,13.392906
1015944,12.995038
1000960,13.846035
1002000,13.06008
1001784,13.752011
1016595,13.692101
1017407,13.265622
1010371,13.646215
1009061,12.598119
1000175,12.712844
1004173,12.690268
1014072,13.409501
1010278,12.574098
1006146,13.379145
1006721,12.735658
1010142,12.102825
1007259,13.565981
1004290,12.762516
1015640,14.086508
1016767,12.311144
1005823,13.266888
1009347,13.445806
1016150,12.658199
1017379,13.024984
1016759,12.393649
1006664,13.666504
1005184,12.686417
1014162,14.017561
1015302,13.016959
1012734,12.56079
1007159,12.662263
1001716,13.301619
1014839,13.02334
1014224,13.866401
1001768,12.159419
1003742,11.886759
1000227,12.720424
1005493,13.165305
1012985,11.952017
1008612,11.842031
1006187,12.74745
1007302,13.300207
1007899,12.511812
1016510,12.026052
1004691,12.917529
1009893,14.156989
1012138,12.755253
1001981,12.549071
1008782,13.718066
1007679,13.041162
1012348,13.091435
1003960,13.952973
1003888,11.981079
1013485,13.748337
1008816,12.889727
1011537,13.776068
1008876,13.658183
1004790,13.129309
1015347,13.347555
1007578,13.473006
1002659,11.819993
1009041,12.491805
1004150,12.614146
1003675,12.605828
1000136,13.24237
1014848,12.811955
1001918,14.148781
1002406,12.675495
1000012,12.113838
1006418,13.555745
1005790,13.838193
1012912,12.944328
1006545,13.310334
1009726,13.298299
1010918,12.640666
1002577,11.90723
1010304,13.026902
1012223,12.121131
1003623,12.895915
1013626,13.463916
1003647,13.904628
1006876,12.726644
1015989,13.254745
1000495,13.315017
1007645,13.195837
1009286,14.009384
1003809,12.799522
1002556,13.453337
1000605,12.255329
1016057,13.738492
1010834,13.576387
1011779,12.905803
1002359,12.398699
1006789,12.677162
1001062,12.991017
1004138,13.029119
1002585,13.903659
1015631,13.852754
1000478,13.060046
1013577,12.811787
1010493,12.550709
1010777,13.663583
1010466,14.165149
1012464,12.835413
1004111,12.788233
1000620,12.763018
1014754,12.714645
1013432,13.195047
1013689,13.395959
1015561,12.485935
1008409,13.936871
1012355,12.402042
1001485,12.403152
1001046,13.916002
1002156,13.789976
1011902,12.149573
1000161,12.487825
1007380,13.172899
1004469,13.363917
1016934,13.041019
1012450,13.211971
1008029,13.494999
1013550,13.285715
1014715,13.82086
1006988,13.196068
1007194,13.15428
1014317,12.914633
1017059,13.156965
1005534,13.580329
1004135,12.794923
1013989,12.614345
1000700,13.834311
1012959,11.7621
1002110,13.235549
1010885,12.98636
1008701,12.542113
1009183,12.726529
1004718,12.153196
1016038,12.992838
1008067,13.482212
1017400,13.738813
1008193,12.639516
1006481,12.802317
1010804,11.979896
1014636,13.209943
1007692,13.041658
1000943,13.182918
1013984,13.571267
1005232,14.009285
1002977,12.353478
1016138,13.374493
1009144,12.549343
1011197,13.436719
1002692,13.004633
1016562,13.173308
1015712,12.735609
1012766,13.7578
1013578,12.03372
1014096,12.782673
1003726,12.71101
1001316,12.990985
1013251,13.765542
1012368,12.825719
1017303,13.29304
1013384,13.360566
1008026,12.242869
1003810,13.269668
1000072,13.486872
1012572,13.770987
1013176,12.923875
1009644,12.209978
1012093,12.68629
1002146,13.239516
1015119,13.932146
1006828,13.439564
1017569,11.86854
1006932,12.862595
1005686,13.897012
1002846,13.527097
1012066,12.996857
1002917,13.349104
1015985,12.284377
1003369,12.157672
1017532,12.824562
1007481,13.282595
1009910,13.56485
1016048,13.699954
1000385,13.693622
1004662,13.705597
1003654,12.905992
1008044,13.141969
1013281,12.761525
1001939,13.015541
1010710,13.081615
1012602,13.29867
1012315,12.961031
1015692,13.09187
1010631,13.07978
1007799,12.879268
1011379,12.452777
1004093,13.271114
1016160,13.565579
1013012,12.56721
1017171,12.861982
1012139,12.821656
1017206,13.420818
1002625,13.896244
1004165,13.736664
1005810,12.471878
1014932,14.14685
1007235,12.88115
1013411,12.352335
1003954,13.81686
1016008,13.81307
1011770,11.520109
1004484,13.146668
1008313,13.192769
1005430,12.73391
1007683,13.024224
1014297,12.408734
1003265,13.415556
1017210,12.103711
1013385,12.323638
1004298,13.112745
1013560,12.610112
1011106,13.433607
1011391,13.307351
1000173,13.318925
1012270,13.18674
1013063,11.562435
1003858,13.025548
1008975,12.767764
1002558,13.158548
1010683,13.510205
1006285,12.845717
1000195,12.780159
1008829,12.710722
1017098,13.455942
1009039,12.94218
1000534,12.64105
1015468,13.316583
1005713,13.530132
1010275,12.992689
1000083,13.209982
1007624,11.702463
1015654,12.472992
1016243,12.453759
1012700,11.830087
1014489,13.754112
1013739,13.520805
1008946,13.247062
1010518,12.379231
1016914,11.92006
1002551,13.558554
1010441,11.87641
1012736,13.753986
1001993,13.357399
1005840,13.112553
1016565,13.224421
1005124,13.405644
1015672,13.56565
1009313,13.203004
1011226,12.827908
1014193,13.357079
1012156,12.583139
1004493,13.095189
1001533,12.404562
1016504,13.810999
1002396,13.634946
1010613,12.746697
1003627,13.762105
1006204,13.750103
1011151,13.399741
1013325,13.391378
1011414,11.555503
1002595,12.652148
1003046,12.504902
1007621,12.400396
1015710,13.888488
1017023,12.520426
1007597,13.134778
1013439,12.208215
1006452,13.001115
1007914,13.862266
1003416,13.73879
1016854,13.885345
1015287,12.754751
1000931,13.042805
1017425,12.241118
1010297,12.766579
1010508,12.892474
1006698,13.065869
1004323,12.244468
1007867,12.453152
1011460,12.640927
1010137,13.080172
1016894,11.493692
1016339,12.752974
1015983,12.5807
1017368,12.564919
1000431,12.683405
1016371,12.805993
1012286,13.176808
1004780,13.703902
1009938,13.493636
1007882,13.86764
1004216,13.067135
1012747,12.883868
1003261,11.524256
1012692,13.114137
1008647,13.273948
1015327,13.261283
1006708,13.838035
1000559,12.454931
1014681,12.612611
1000364,12.852047
1014912,13.099336
1015427,12.467195
1004939,14.069712
1011852,13.379256
1001521,12.250936
1013877,13.407682
1004406,12.020834
1013574,12.764491
1016470,12.738221
1017381,13.393498
1013899,13.592406
1001155,12.604404
1004963,12.824519
1004096,12.860551
1016134,13.084899
1004423,13.154317
1017274,12.504622
1008352,13.183157
1013890,13.509571
1016214,13.215624
1012813,13.592766
1013085,13.131607
1003567,13.30453
1008260,13.164306
1002418,13.215323
1001190,12.783749
1008795,13.12593
1016936,12.389903
1013796,13.350714
1010915,12.993878
1014100,13.628251
1000569,13.322961
1011018,13.717087
1013686,12.646157
1010151,13.061845
1006148,13.053192
1014255,12.460611
1015026,14.034477
1002666,12.508421
1004405,12.993797
1000111,13.882882
1004497,12.703448
1004369,13.659834
1005238,12.635237
1012815,13.379951
1008569,14.098824
1000781,13.04101
1004792,13.963002
1004296,12.709178
1015227,13.106099
1004327,13.826783
1001476,13.30698
1006331,14.004696
1001480,13.030494
1014793,12.433735
1006771,12.900539
1015629,12.122723
1011782,11.845486
1005248,13.860051
1009085,12.201738
1007983,13.220447
1011580,12.832103
1009097,12.9874
1012016,13.27656
1007761,13.274554
1009264,13.611087
1007101,13.410662
1000425,13.624621
1016290,11.880372
1004624,12.910154
1010950,13.408344
1011138,13.052953
1014655,13.772931
1004634,13.013378
1015656,13.18973
1013735,11.726951
1003945,13.566777
1002417,13.42348
1016723,12.758352
1008621,12.671097
1012436,13.162302
1003467,14.052002
1003715,12.492715
1003168,12.406975
1001100,12.814086
1003291,13.42249
1002911,12.801345
1008222,12.709829
1000991,12.726492
1003870,12.814475
1010188,12.532754
1010216,11.677783
1002014,12.355544
1015011,11.954206
1008673,13.499727
1002144,12.854946
1017601,13.173752
1015930,13.060853
1015196,14.040811
1009552,13.269748
1012211,13.455894
1001305,13.258189
1006525,12.39998
1014766,12.970538
1000187,12.4355
1003297,12.746715
1011453,13.150529
1006893,12.466716
1009054,13.055569
1009381,12.156858
1009014,12.916503
1001347,13.142933
1010312,13.735182
1003253,12.822451
1012831,12.52823
1004569,13.827306
1013410,13.089543
1000171,12.294444
1001734,13.312451
1006946,12.742349
1009078,12.842023
1009309,12.815964
1005431,13.568695
1013302,13.006715
1009769,13.851352
1007651,12.529731
1004043,12.439576
1013041,11.877542
1016576,12.705055
1000661,11.924953
1012775,13.27686
1002512,12.885902
1002114,12.770692
1012924,13.299494
1009244,12.611343
1004579,13.198159
1002289,12.415535
1006513,12.642263
1014680,12.71842
1004869,13.050879
1015075,13.979336
1007402,13.186008
1014964,13.175992
1001559,12.630477
1003347,13.818867
1000770,12.236565
1009241,12.715703
1016483,12.199532
1003455,12.88805
1005344,13.204573
1009079,12.684189
1001702,13.474078
1010171,13.228651
1002192,13.176509
1001644,12.668626
1003815,12.470951
1013419,13.042686
1006768,12.681601
1013242,12.782816
1006072,12.35442
1015879,11.993104
1003371,12.360369
1002552,12.496934
1016538,12.813092
1008679,12.903298
1010502,11.589614
1016528,14.002833
1007739,12.835725
1002237,12.643425
1002703,12.778202
1003841,13.517203
1008183,13.322433
1013369,13.519524
1002948,12.911012
1015636,13.160857
1014001,13.198305
1016966,13.529068
1008160,14.052835
1012235,12.674045
1016157,13.006414
1010689,12.364061
1003740,11.992911
1010308,13.666908
1007343,14.129632
1012795,13.854415
1003877,12.881259
1015272,12.810039
1013234,13.097596
1000843,12.697686
1000872,14.021514
1012360,12.633609
1010525,12.421543
1000990,13.318778
1017222,12.283447
1010015,12.787438
1009515,13.890877
1013028,12.660537
1013657,13.232197
1007387,13.446538
1010545,12.905376
1003844,12.904096
1011144,14.025405
1001743,12.646436
1006097,13.017541
1011911,12.259402
1008827,13.770218
1002051,13.284308
1001889,13.947807
1012337,13.24538
1006233,12.317563
1004991,12.210249
1003616,12.447532
1002914,12.073403
1002642,13.826791
1004320,12.682345
1012966,13.518116
1000505,13.557692
1001060,14.02412
1011045,12.575192
1011187,12.34248
1001180,12.558982
1003429,13.178819
1001329,13.706605
1004607,13.345156
1011651,13.070912
1006531,12.522184
1008545,12.922951
1012424,14.063647
1008307,13.034168
1014872,13.248905
1002920,12.62851
1015496,12.781865
1008929,13.016011
1007330,12.73214
1010177,12.649063
1016524,12.87378
1015755,13.072947
1014937,13.565966
1016337,11.960222
1014795,13.823881
1007690,12.803682
1008487,12.553971
1016967,13.152671
1003907,11.487236
1002632,13.12123
1014367,13.421646
1000672,11.72789
1003501,13.745383
1015920,12.160717
1001458,13.10242
1015422,12.497251
1017468,13.483082
1017466,14.017351
1000449,12.616533
1012593,13.302846
1014259,12.730236
1014782,13.455817
1005559,13.439463
1004571,13.248372
1006553,11.794551
1005657,13.69093
1014343,12.279088
1014989,12.05712
1004640,13.93535
1017605,12.018539
1006552,13.611212
1015902,12.949094
1001298,13.596235
1006925,11.64376
1002166,12.837343
1016341,12.970708
1005096,13.069566
1002140,12.693544
1016631,13.224117
1015257,13.371962
1002883,13.477362
1014298,12.661352
1000182,13.067457
1000219,13.810577
1009020,12.736605
1002090,12.446862
1001243,13.905319
1013184,12.963349
1007393,12.976374
1012854,13.450709
1016282,13.3743
1014067,13.346235
1000309,13.536703
1000825,13.461094
1017452,13.687616
1000442,13.011535
1007477,13.470696
1012973,12.996185
1011753,13.140606
1013246,13.2242
1014730,13.332797
1016317,12.438959
1005884,13.562409
1005000,13.660892
1002712,13.636349
1012293,13.798878
1009146,13.290054
1012241,11.974028
1006149,13.142256
1015485,11.894527
1006517,13.35641
1006623,12.630277
1004076,12.35331
1005798,13.47348
1001916,12.575721
1005777,13.427145
1014023,14.025431
1017057,13.359724
1007039,13.044715
1012975,12.949952
1007068,11.745519
1008998,13.544815
1012014,12.879984
1017077,13.117857
1013134,13.151986
1009979,12.847966
1015383,13.627934
1014899,13.5243
1010768,13.196229
1013222,11.987833
1011533,13.256519
1006773,13.901258
1000315,14.046689
1012794,12.235857
1002187,12.935733
1006560,14.092353
1002260,11.972204
1002174,11.820705
1014060,13.01473
1017195,14.182148
1016953,13.56917
1003867,12.980854
1016382,13.426565
1015583,12.702443
1008936,12.518515
1012277,12.820255
1010333,13.733837
1005309,13.686608
1012695,12.914451
1013236,13.671871
1013535,12.955914
1003377,13.254434
1014039,13.064159
1000103,13.22718
1009540,13.833058
1007632,12.294729
1006500,12.572719
1013985,13.486152
1016929,13.901236
1017535,13.721718
1006709,12.25852
1012339,12.603705
1010082,12.966297
1007220,12.88973
1001065,13.307353
1015035,13.017769
1012352,12.731469
1016027,13.449107
1008447,12.409082
1010458,13.33992
1002245,12.794455
1014990,12.924019
1009957,13.552634
1004730,12.158003
1006435,13.338026
1011682,13.099364
1003933,13.444405
1009988,14.110129
1011819,14.036063
1006320,13.70208
1008175,12.577324
1002587,13.138876
1001830,12.815793
1016189,13.021482
1000325,12.709307
1015408,13.30577
1009845,13.852639
1010003,13.573725
1017399,13.340577
1009707,13.003242
1013207,13.399322
1001475,12.608227
1016092,13.693358
1013323,13.183382
1013226,12.708246
1015256,13.323763
1016253,12.854313
1015311,13.40921
1000222,12.338973
1005142,12.762516
1014086,13.028427
1010535,14.003969
1014983,13.490599
1005993,12.784834
1012837,13.40537
1005927,13.674626
1007643,12.59285
1000881,13.395113
1008194,12.927419
1001751,12.533051
1015089,11.739597
1001862,13.919388
1015703,13.336378
1012404,13.497986
1010096,12.722434
1003392,13.704584
1014936,13.06088
1001776,13.124541
1008808,13.211459
1007290,13.166573
1002560,12.838855
1002147,13.030807
1011848,13.263532
1009929,12.917318
1014853,13.520886
1002934,13.058233
1003426,13.14796
1002746,11.911682
1012340,12.083262
1000371,12.050075
1008362,12.956368
1007646,13.236251
1012551,13.457367
1014583,13.117401
1006350,13.681462
1017176,13.051894
1006589,13.49367
1005576,11.939799
1015249,12.919707
1010947,14.081401
1002294,11.709659
1013188,13.530649
1001906,12.780823
1017393,13.837514
1014950,13.028693
1004072,12.99013
1005453,13.457801
1014613,13.17931
1015181,13.239216
1009400,13.373219
1008203,13.586812
1006935,13.157604
1001114,13.468119
1013685,13.049728
1006684,12.795521
1012732,13.857491
1011899,12.328487
1015721,13.455647
1000255,13.772893
1010989,13.507321
1014970,13.120341
1016750,13.327997
1009323,13.869447
1005973,13.495188
1011930,13.462642
1000852,13.195307
1016437,13.16129
1012806,13.105326
1002909,12.614819
1006368,12.925391
1008288,12.668394
1007720,13.266176
1010731,13.110561
1003513,13.253813
1004845,12.954375
1007984,12.919181
1014855,13.613362
1008326,11.848533
1000004,12.713095
1003544,12.850226
1015360,12.004047
1007127,12.329935
1004304,12.091787
1012324,13.194871
1009803,13.467633
1006618,12.809014
1014436,12.771233
1002601,13.148271
1014645,13.06557
1001186,12.540114
1017120,13.294319
1007579,12.603426
1001121,12.759411
1013612,12.75293
1001312,13.472424
1009856,13.326704
1014669,13.501275
1012239,13.017642
1006476,12.758351
1001024,13.514386
1001194,12.588248
1009005,12.420642
1000816,13.167738
1002290,13.860657
1005170,13.244956
1004140,13.12518
1012409,11.457475
1008613,12.057374
1000997,13.823348
1014753,12.662774
1010378,12.381265
1011420,12.266663
1002940,13.516525
1015738,13.889456
1014841,13.151055
1002177,13.518066
1009334,13.134625
1015740,13.148672
1000432,13.447453
1011083,12.329342
1016182,12.502522
1014488,13.102043
1004189,13.852204
1002582,13.083886
1005014,13.101979
1008164,12.749069
1005901,13.34006
1004675,13.519066
1016135,13.118208
1008965,12.6031
1008049,12.972452
1009171,13.128843
1005784,13.197569
1001975,13.525443
1009908,13.490784
1014834,13.098034
1009362,11.918545
1006595,12.899102
1005703,13.737013
1008639,12.951801
1004753,12.920244
1012335,12.900407
1008472,12.964514
1015759,13.080775
1009882,13.866779
1016093,13.172428
1003160,11.829541
1013441,13.13055
1010882,13.893852
1010954,12.586726
1010016,12.155987
1007205,13.158737
1001006,12.794669
1013124,13.238257
1007170,13.936055
1003646,12.546078
1011730,13.239445
1003691,13.230415
1000597,12.741106
1003177,12.724866
1009435,13.238106
1012659,13.267886
1006311,12.234613
1003869,13.390424
1015013,13.449147
1009670,13.635188
1002834,13.190623
1012073,11.919323
1007209,12.400263
1000784,12.999706
1003824,12.75386
1004487,13.890857
1001217,13.790879
1005718,12.477259
1001844,13.830649
1017190,14.071875
1014749,13.425229
1005889,12.371218
1014184,12.022134
1010620,13.304294
1017234,13.263624
1006064,12.874635
1010240,13.381315
1012521,13.553434
1016923,13.681409
1009777,12.552106
1005001,13.925231
1013964,12.875668
1004419,13.290786
1008541,13.804228
1015209,12.406856
1003592,13.34577
1011989,12.773189
1006384,13.875335
1014805,12.252793
1013224,12.481048
1006782,13.388135
1015278,12.280777
1004942,13.202194
1008407,13.356976
1002901,12.210333
1001378,13.148716
1006868,12.384142
1000203,13.151039
1005913,12.67821
1016988,12.114615
1011816,13.302274
1010784,13.166541
1011172,12.085953
1016760,12.324839
1007786,12.505754
1009625,13.443831
1006668,13.001608
1007367,11.675784
1011549,13.10021
1012067,13.982552
1010150,13.260461
1012030,12.944732
1008040,12.555785
1000649,12.893865
1014825,12.302672
1006108,13.140901
1004094,13.528447
1014490,12.906538
1014881,13.348292
1010709,13.167416
1005492,12.647668
1006477,13.870561
1005178,13.913715
1015309,12.837002
1004856,12.656005
1010064,12.498612
1003519,13.676932
1005700,12.684457
1007559,13.098918
1002432,12.258193
1010273,12.833555
1012938,13.010371
1016343,12.541676
1000486,12.911153
1010021,12.909834
1001736,13.055475
1006927,12.295977
1010480,12.965754
1007780,13.638221
1008390,12.667695
1017008,12.176748
1001490,12.233305
1001563,13.484121
1002224,13.610479
1014769,12.721597
1004732,12.859712
1005836,13.246869
1010348,12.532847
1016627,13.92816
1004338,13.174679
1002848,13.708286
1013517,13.320028
1008978,12.679451
1017289,13.374996
1017179,12.007115
1001567,13.170503
1000138,12.335574
1013882,13.218604
1005258,12.89376
1004736,13.227771
1011986,13.550568
1001713,13.083622
1003495,13.291772
1000600,14.091405
1002812,13.104732
1005059,13.312636
1004949,12.408634
1016211,12.836171
1002271,12.998938
1010060,13.645771
1001865,11.822986
1002501,13.102208
1002661,14.065204
1015233,13.746784
1005953,12.240177
1012146,11.857413
1000127,12.318299
1017442,12.910883
1010509,12.924571
1013764,13.249669
1014776,12.181505
1006256,12.826208
1012690,13.918453
1004036,13.766832
1011249,13.880534
1000142,12.467922
1004615,13.104599
1010776,13.472923
1009176,13.616253
1002226,12.359706
1013305,13.039581
1008739,12.242325
1014045,12.858867
1016494,12.431781
1014843,13.960131
1006659,13.183765
1007074,13.400341
1006679,13.597043
1012055,13.089624
1011671,12.768447
1002228,13.032848
1014300,13.196574
1010675,13.404632
1001530,13.388809
1001434,12.536208
1000238,13.555834
1016313,11.792109
1016508,12.316464
1010961,12.564702
1006196,12.909283
1002722,12.360747
1008317,12.469514
1008471,13.054276
1011409,13.096171
1005866,13.030984
1003534,13.359333
1004496,12.473155
1006183,12.538689
1007785,13.099723
1009252,12.2291
1017361,13.46357
1009338,13.200756
1007669,12.798953
1000398,12.421152
1004077,13.403828
1002194,12.951397
1003421,13.216722
1001555,13.000409
1012526,13.862601
1015772,13.163219
1009004,12.493326
1010288,12.968192
1010481,13.084699
1015897,13.231053
1011264,12.365827
1010666,12.355777
1014339,12.700434
1017431,12.884608
1003871,13.644785
1009047,13.539014
1013774,13.512113
1012916,13.240817
1006968,12.693278
1017305,11.84645
1002162,12.698118
1006335,12.255893
1013120,12.025517
1003797,12.885446
1002767,12.46538
1015663,13.167472
1017251,13.92396
1009277,13.843864
1008631,13.375872
1012133,13.368547
1017051,14.159468
1008854,13.144402
1007299,13.949222
1007944,13.161459
1011281,13.223569
1001250,12.392938
1008096,13.122007
1008508,12.971587
1015009,12.052176
1007457,11.72015
1004316,12.442046
1015713,13.100506
1011513,12.157672
1011115,12.789686
1000361,12.76287
1011111,12.285724
1008871,13.156275
1017271,13.697689
1001893,13.170174
1005628,12.152115
1017056,12.702715
1013502,11.479035
1000221,13.339771
1012851,12.706224
1001747,13.616733
1015493,12.042707
1010744,12.731184
1011121,13.703233
1013586,13.285698
1014675,12.902943
1007452,12.936955
1009529,12.359331
1013150,11.994281
1005074,12.481929
1011564,12.715711
1009713,13.020954
1008775,13.244055
1000046,13.276904
1014234,12.35267
1005191,12.821227
1015580,13.042115
1015213,12.751139
1009502,14.03672
1009749,14.032136
1008349,12.389317
1009943,13.251658
1006106,13.071468
1016031,12.915242
1016588,11.852613
1003863,13.401025
1002789,14.08999
1012476,12.739028
1014960,13.253688
1013565,13.776178
1014232,13.990002
1006710,13.019248
1001562,13.74504
1010751,13.224883
1001278,13.393397
1012306,13.480956
1006853,13.195474
1000113,13.360443
1002688,13.382804
1014082,12.274734
1004436,12.57465
1000854,13.997581
1008839,13.660633
1008993,12.064669
1000274,13.52739
1005684,12.999408
1009716,12.199388
1003776,13.22115
1005089,12.595153
1015404,12.622913
1011893,13.673533
1001618,13.429174
1005151,13.77908
1005942,12.893197
1005565,12.517084
1014587,13.091489
1001031,13.448479
1017239,12.088322
1016839,13.587926
1009546,13.392501
1004152,13.035375
1016421,12.829844
1000641,13.124891
1005573,12.764156
1016888,13.893888
1006732,13.017048
1005756,12.652988
1004978,12.509785
1001650,12.349929
1010845,12.664524
1005920,12.671288
1001513,13.208241
1001630,12.699115
1003329,12.407256
1001456,12.773185
1001161,13.5319
1003023,12.162683
1015563,11.851907
1006001,12.542868
1011429,11.869344
1004692,13.091395
1009982,13.372339
1012391,12.713024
1014059,13.321836
1014418,12.658835
1006808,13.582704
1006437,13.469431
1006428,14.095384
1010843,12.784194
1011790,13.971633
1015742,12.350589
1002212,13.724246
1005197,13.755902
1001647,13.961437
1014695,13.845909
1011173,13.4672
1016927,14.021512
1013006,12.865724
1008005,13.02277
1015095,12.346388
1012988,13.20957
1003179,13.341455
1016233,12.801961
1012979,11.601453
1009783,13.915174
1006676,12.645169
1005148,13.091627
1005527,13.123955
1006790,13.560241
1012078,12.360876
1009415,12.886714
1008931,13.209358
1014588,13.842698
1008250,12.705728
1012947,12.785536
1010154,12.807761
1014653,13.015299
1012561,13.866143
1009340,13.256157
1016362,12.587527
1016029,12.184392
1011823,11.92545
1006933,12.444109
1003423,12.418644
1006983,13.911264
1007935,12.619351
1001406,12.821547
1010646,12.646168
1015893,12.830904
1012546,12.407078
1005044,12.957252
1010604,13.693255
1001401,12.248229
1002981,13.800484
1005216,13.294393
1007115,13.350064
1016864,13.011942
1007818,12.586677
1004132,13.124694
1013780,12.458895
1008742,13.199377
1007461,12.82475
1003113,13.779616
1015816,13.539751
1006302,11.86144
1010863,13.229428
1003037,12.731977
1006598,13.20227
1011836,13.478933
1006075,13.820464
1013067,12.968006
1016285,13.385563
1017013,13.630405
1015975,12.770635
1014736,13.879385
1003196,13.104577
1015081,13.020849
1016693,13.008722
1009572,13.958811
1016011,13.855367
1006237,12.881174
1016623,13.2897
1000883,13.443705
1017560,13.715262
1007766,12.559475
1015336,12.391661
1006215,13.345037
1016006,13.330777
1010212,12.22925
1006473,14.217981
1002690,13.014357
1016605,13.30561
1004568,12.934173
1013736,11.929166
1012056,13.06828
1009608,13.526103
1014173,12.947333
1014387,13.67249
1004547,13.014397
1011204,12.521263
1014069,13.643649
1013942,13.516824
1017277,12.666943
1010852,13.080708
1003745,12.292012
1005867,13.498725
1011756,13.720547
1015924,13.052021
1011837,12.548932
1002836,13.936352
1005442,12.975338
1013409,12.366173
1011634,13.020215
1010390,13.671627
1017314,12.865985
1006884,11.867899
1015204,12.520758
1017163,12.790033
1002222,13.040423
1009311,13.230266
1014707,13.039963
1002990,12.634008
1001442,12.39702
1006070,12.931349
1000129,13.007466
1007993,13.264062
1016581,12.177918
1014916,13.267406
1003671,13.798613
1007085,13.610373
1016104,13.130039
1005899,11.774466
1009297,13.034728
1000875,12.561935
1002124,12.764562
1002754,12.686906
1005819,13.061259
1010737,12.373836
1002653,12.377969
1011713,13.520566
1007157,12.521073
1005660,12.92814
1003990,13.344049
1011747,13.599056
1012407,13.842509
1007924,12.50169
1007541,12.84869
1000372,12.672326
1016072,11.855345
1001204,12.857299
1009720,12.682766
1010693,12.521728
1011474,13.184525
1017483,12.61249
1004331,12.922415
1013654,12.896137
1015970,13.09985
1005347,13.873828
1002786,13.184378
1001058,12.56444
1016170,12.76994
1007976,13.311837
1002263,12.396309
1004788,12.441278
1008091,13.121551
1006321,13.454788
1014869,13.831181
1011364,13.097073
1002648,12.789839
1011098,13.204082
1012626,14.118133
1016666,13.395327
1016009,13.303745
1016890,13.669622
1016519,12.643152
1008371,11.898743
1003017,13.369486
1007662,12.316913
1007464,13.747593
1010986,13.141685
1004011,13.318946
1002561,11.938559
1010791,12.439261
1011786,13.942482
1014142,13.221879
1012439,12.570784
1005234,13.49363
1013971,13.747634
1004678,12.78764
1006056,13.548964
1009706,12.972703
1001028,12.747167
1004765,12.911411
1000968,12.415923
1017307,12.84328
1012820,13.346882
1005832,13.867521
1002048,12.850909
1008174,13.480863
1007495,13.72036
1012640,12.625278
1011262,12.862245
1016535,13.924418
1017568,13.146561
1015382,12.069137
1005603,12.905187
1010679,13.818201
1007084,12.961077
1014777,12.70617
1000822,13.643621
1006596,12.542762
1011778,12.732818
1004488,13.564388
1016143,13.791967
1004642,12.670025
1004873,12.716826
1011190,12.94896
1005200,12.488893
1016264,13.867232
1000407,12.534797
1004880,12.675616
1017254,12.163077
1015630,12.960773
1006483,13.802114
1012070,11.707698
1000079,13.959247
1000761,13.275644
1002798,14.074354
1010122,13.386969
1010268,12.823156
1005515,13.866061
1000176,11.849142
1001717,13.995763
1010968,12.522536
1012446,12.147136
1001209,13.694805
1007751,12.916851
1009578,13.300455
1010063,12.111983
1014445,13.627239
1006235,12.95574
1005400,13.583118
1010010,12.592451
1000232,13.600969
1011325,12.451648
1007038,13.285844
1001331,11.82429
1008863,11.914992
1009575,14.045231
1013464,13.818099
1012610,12.369735
1010226,13.065574
1007522,13.024895
1016081,13.180928
1014597,13.03608
1000669,13.458413
1012647,13.608946
1005508,12.878683
1001685,13.613204
1013152,12.480716
1011061,12.43139
1014348,12.656239
1016034,13.762153
1015616,13.305978
1004628,12.427208
1010118,13.400075
1016148,13.182615
1008076,13.857813
1006697,13.849464
1000637,13.82865
1011231,11.871075
1014462,13.048416
1003384,13.093058
1012810,12.153861
1002198,11.771329
1002448,13.164198
1013552,13.280226
1001594,13.055114
1001070,12.596064
1008258,13.549021
1015806,12.99352
1008239,13.13605
1000174,12.50759
1004969,13.635942
1005562,13.999652
1003433,12.418382
1009917,13.401013
1007333,12.975588
